spec_file	spec_mjd	kait3_B_fitflux	kait3_B_fitfluxerr	kait3_B_inrange	kait3_I_fitflux	kait3_I_fitfluxerr	kait3_I_inrange	kait3_R_fitflux	kait3_R_fitfluxerr	kait3_R_inrange	kait3_V_fitflux	kait3_V_fitfluxerr	kait3_V_inrange	swift_B_fitflux	swift_B_fitfluxerr	swift_B_inrange	swift_U_fitflux	swift_U_fitfluxerr	swift_U_inrange	swift_UVM2_fitflux	swift_UVM2_fitfluxerr	swift_UVM2_inrange	swift_UVW1_fitflux	swift_UVW1_fitfluxerr	swift_UVW1_inrange	swift_UVW2_fitflux	swift_UVW2_fitfluxerr	swift_UVW2_inrange	swift_V_fitflux	swift_V_fitfluxerr	swift_V_inrange
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-03-25_08-24-00_FLWO-1.5m_FAST_CfA-Ia.flm	54184.35	3.318974740956752e-14	3.8371096594248042e-16	True	4.33875260381571e-15	5.371650330544834e-17	True	1.343725075174539e-14	1.2689709905898615e-16	True	2.427198958391454e-14	2.246441376291182e-16	True	3.302552167088748e-14	7.609763024229098e-16	True	1.4604719812197776e-14	5.473096574236277e-16	True	1.1228129339902788e-15	1.2474719250855637e-16	True	4.791268403021269e-15	2.596436691884157e-16	True	2.0002908214442653e-15	1.3210281820188184e-16	True	2.6032120793214273e-14	4.32222016465623e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-03-26_00-00-00_LCO-duPont_BC-duPont_None.ascii	54185.0	3.1604757526043016e-14	3.835638537472473e-16	True	4.262540005119504e-15	5.201556683661543e-17	True	1.305838506924226e-14	1.150167542318703e-16	True	2.3216680434431935e-14	2.186338362693266e-16	True	3.089083453274403e-14	7.112769646696884e-16	True	1.3533187137554757e-14	4.850559099255869e-16	True	1.0290349967251759e-15	1.1673102247088395e-16	True	4.404443669713973e-15	2.403293457680758e-16	True	1.886791753274755e-15	1.187217000763242e-16	True	2.51618413843223e-14	4.270251622311638e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-04-10_09-30-14_Lick-3m_KAST_UCB-SNDB.flm	54200.4	7.0431613874151296e-15	4.594380065100732e-16	True	4.457012715267895e-15	2.564994950778916e-16	True	8.061200346203328e-15	1.8963724268892796e-16	True	1.0093051487805506e-14	3.107850251581005e-16	True	7.078413975252259e-15	3.667643446464483e-16	True	2.3853772082137793e-15	1.9127930969455937e-16	True	4.905567709002089e-16	1.465730191160967e-16	True	9.383477962388155e-16	1.1628938252259362e-16	True	3.8564245696941057e-16	1.0202417352645994e-16	True	1.0747248053724081e-14	2.368804163208096e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-04-12_10-48-00_FLWO-1.5m_FAST_CfA-Ia.flm	54202.45	6.134760234191614e-15	6.597743683980579e-16	True	4.233663426253985e-15	3.3738820183729385e-16	True	7.245170491435456e-15	2.70690089714009e-16	True	8.53862874466741e-15	4.429989681097813e-16	True	5.91935888371491e-15	1.8990804343904217e-16	True	2.2022839049978835e-15	1.4979251643677577e-16	True	4.8628976569374075e-16	2.0049498332783926e-16	True	8.153213763387834e-16	9.488217946599164e-17	True	4.970090194235104e-16	8.454916012910594e-17	True	9.333739453960948e-15	2.111855306239176e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-04-15_07-55-12_FLWO-1.5m_FAST_CfA-Ia.flm	54205.33	4.896604981086402e-15	1.0491672771533958e-15	True	3.785297795186507e-15	2.1866207606361853e-16	True	6.150750160253409e-15	3.486577920043177e-16	True	7.071310022531938e-15	5.365842631998637e-16	True	4.798320723573419e-15	2.2071519216128163e-16	True	1.8221719614865897e-15	2.341982055506551e-16	True	4.649387696326484e-16	1.689194910737855e-16	True	6.751975880735516e-16	1.2558301818942317e-16	True	4.783427793711908e-16	9.844055068992593e-17	True	7.585580229714262e-15	2.0627912088512147e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-04-18_00-00-00_LCO-duPont_WFCCD_None.ascii	54208.0	4.175587428653656e-15	3.6264782556244026e-16	True	3.308867020131159e-15	6.725589496360554e-17	True	5.259419341824117e-15	1.2488547688171678e-16	True	6.233443926735144e-15	1.8894293000464593e-16	True	4.262839065171649e-15	2.387542741654051e-16	True	1.678308293173673e-15	2.389344012553157e-16	True	4.2869894234257057e-16	2.2692968316822093e-16	False	7.011707654142237e-16	1.3028176551283978e-16	True	4.0523719943947584e-16	9.043795647310046e-17	True	6.272241713378899e-15	2.1088098215285538e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-04-23_07-40-48_FLWO-1.5m_FAST_CfA-Ia.flm	54213.32	3.5218574099720547e-15	4.1631198843841916e-16	True	2.3331534399436e-15	6.649439477510451e-17	True	3.848452093467953e-15	1.3694255584024003e-16	True	4.9351567129389724e-15	2.0759055423939832e-16	True	3.4781303739801357e-15	1.6147055911115666e-16	True	1.3151366036944635e-15	1.5415290037583426e-16	True	3.29011590835946e-16	6.732024614789194e-16	False	5.541133883052897e-16	9.337203032197594e-17	True	3.4168445716704893e-16	9.581975136005819e-17	True	5.058178432146136e-15	1.3906153946445424e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-05-11_00-00-00_LCO-duPont_BC-duPont_None.ascii	54231.0	2.5682526306340554e-15	1.8016905072705558e-16	True	1.0880268590895818e-15	2.8878554509144646e-17	True	2.2265486858629583e-15	6.02521966287798e-17	True	3.1889559708105735e-15	9.138545375272694e-17	True	2.4403543059091858e-15	2.27705855782803e-16	True	9.319127296909248e-16	2.3167415005063483e-16	True	8.834217723497214e-17	1.2130560596623065e-15	False	2.667489507507827e-16	1.377957044546946e-16	True	2.889887293847594e-16	1.113389035809534e-16	True	2.9759260648076455e-15	1.3656229901234772e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-05-15_06-28-48_FLWO-1.5m_FAST_CfA-Ia.flm	54235.27	2.4278771432886614e-15	5.351526390820894e-16	True	9.249999534647503e-16	8.342834838072474e-17	True	1.992510083891176e-15	1.730034369927967e-16	True	2.687108618801694e-15	2.6462128101014853e-16	True	2.486403031988074e-15	8.768745960256992e-16	True	8.329429506038051e-16	9.776704303574274e-16	True	6.123996253506318e-17	1.2357588083000038e-15	False	2.9890073306107274e-16	5.161369368774167e-16	True	2.4508433571431457e-16	5.786236942474239e-16	False	2.5655901152432543e-15	4.2072825378370616e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-05-17_05-45-36_FLWO-1.5m_FAST_CfA-Ia.flm	54237.24	2.380664928943216e-15	1.0194869798306559e-15	True	8.620309242718113e-16	1.5621807514284218e-16	True	1.8810880849784187e-15	3.289062361156318e-16	True	2.5558259166349133e-15	5.032997877403998e-16	True	2.3578093532106785e-15	3.4846337006234e-16	True	7.889483709421823e-16	3.5947558777961207e-16	True	5.151768456316605e-17	1.242035435226294e-15	False	3.1224577865519954e-16	2.0956244496349763e-16	True	2.234134391319546e-16	8.469405479786331e-16	False	2.45654445850891e-15	2.1976674791762805e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-05-24_07-12-00_FLWO-1.5m_FAST_CfA-Ia.flm	54244.3	2.1595199739177215e-15	5.497617787703157e-15	False	6.641388659895672e-16	8.103871156428242e-16	False	1.5050050655133093e-15	1.78867342596495e-15	False	2.241090923489888e-15	2.7688212579330602e-15	False	2.092105462553066e-15	1.355861075385382e-16	True	6.908489379851472e-16	9.236178007930218e-17	True	2.7282854205532226e-17	1.253238492458554e-15	False	1.7510886516941255e-16	6.85862092112087e-17	True	1.514130095964176e-16	1.5571245631520954e-15	False	2.152824533534223e-15	1.1584627567130392e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-06-14_07-32-10_Lick-3m_KAST_UCB-SNDB.flm	54265.31	1.179561187093544e-15	2.400269420412485e-14	False	2.592079785318441e-16	3.164663364937792e-15	False	6.970020799063691e-16	8.033669025748695e-15	False	1.2473075745132505e-15	1.2902330727027241e-14	False	1.4922980040723088e-15	1.5854415887691363e-15	True	4.339547726530573e-16	1.6903986256327947e-15	True	3.7142114371887065e-18	1.2577352587333683e-15	False	1.3297382813317047e-16	1.5939052435405617e-15	True	3.589224754553767e-17	2.1591035939525233e-15	False	1.366578266335124e-15	7.145058012606677e-16	True
/home/ofekb/DropboxWIS/PyCoCo_templates/Inputs/Spectroscopy/2_spec_smoothed/SN2007af/SN2007af_2007-07-07_04-55-12_Lick-3m_KAST_BSNIP.flm	54288.21	4.826831127812661e-16	3.003073038649877e-14	False	8.005182481895708e-17	3.7295068166998256e-15	False	2.709726313593261e-16	1.0225301126838392e-14	False	5.534015844835723e-16	1.6809279875381065e-14	False	1.2627110913047252e-15	9.724777537924608e-15	True	1.3322532244812493e-16	1.201313936623003e-14	False	3.8124780640825653e-19	1.2578253844699362e-15	False	1.0575203702314996e-16	4.895000426120278e-15	False	6.027849136912668e-18	2.2004729792946427e-15	False	5.829255879570036e-16	4.5803690356899615e-15	True
